id	answer
ko-NG_0608	A
ko-NG_0609	B
ko-NG_0610	B
ko-NG_0611	B
ko-NG_0612	C
ko-NG_0613	B
ko-NG_0614	A
ko-NG_0615	B
ko-NG_0616	A
ko-NG_0617	B
ko-NG_0618	A
ko-NG_0619	B
ko-NG_0620	B
ko-NG_0621	C
ko-NG_0622	B
ko-NG_0623	C
ko-NG_0624	B
ko-NG_0625	C
ko-NG_0626	B
ko-NG_0627	A
ko-NG_0628	B
ko-NG_0629	B
ko-AZ_0497	D
ko-AZ_0498	D
ko-AZ_0499	C
ko-AZ_0500	D
ko-AZ_0501	D
ko-AZ_0502	C
ko-AZ_0503	D
ko-AZ_0504	D
ko-AZ_0505	D
ko-AZ_0506	C
ko-AZ_0507	D
ko-AZ_0508	D
ko-AZ_0509	C
ko-AZ_0510	D
ko-AZ_0511	D
ko-AZ_0512	C
ko-AZ_0513	D
ko-AZ_0514	D
ko-AZ_0515	C
ko-AZ_0516	D
ko-AZ_0517	D
ko-AZ_0518	C
ko-AZ_0519	C
ko-AZ_0520	B
ko-AZ_0521	C
ko-AZ_0522	C
ko-AZ_0523	D
ko-AZ_0524	C
ko-AZ_0525	D
ko-AZ_0526	D
ko-AZ_0527	C
ko-AZ_0528	D
ko-AZ_0529	D
ko-AZ_0530	C
ko-AZ_0531	C
ko-AZ_0532	D
ko-AZ_0533	D
ko-AZ_0534	C
ko-AZ_0535	D
ko-AZ_0536	D
ko-AZ_0537	C
ko-AZ_0538	D
ko-AZ_0539	D
ko-AZ_0540	C
ko-AZ_0541	D
ko-AZ_0542	D
ko-AZ_0543	C
ko-AZ_0544	D
ko-AZ_0545	D
ko-AZ_0546	C
ko-AZ_0547	C
ko-AZ_0548	B
ko-AZ_0549	C
ko-AZ_0550	C
ko-AZ_0551	D
ko-AZ_0552	C
ko-AZ_0553	D
ko-AZ_0554	D
ko-AZ_0555	C
ko-AZ_0556	D
ko-AZ_0557	D
ko-AZ_0558	C
ko-AZ_0559	C
ko-AZ_0560	D
ko-AZ_0561	C
ko-AZ_0562	D
ko-AZ_0563	D
ko-AZ_0564	C
ko-AZ_0565	D
ko-AZ_0566	D
ko-AZ_0567	C
ko-AZ_0568	C
ko-AZ_0569	B
ko-AZ_0570	C
ko-AZ_0571	C
ko-AZ_0572	D
ko-AZ_0573	C
ko-AZ_0574	D
ko-AZ_0575	D
ko-AZ_0576	C
ko-AZ_0577	D
ko-AZ_0578	D
ko-AZ_0579	C
ko-AZ_0580	C
ko-AZ_0581	D
ko-AZ_0582	C
ko-AZ_0583	C
ko-AZ_0584	B
ko-AZ_0585	C
ko-AZ_0586	C
ko-AZ_0587	D
ko-AZ_0588	C
ko-AZ_0589	D
ko-AZ_0590	D
ko-AZ_0591	C
ko-AZ_0592	D
ko-AZ_0593	D
ko-AZ_0594	C
ko-AZ_0595	C
ko-AZ_0596	D
ko-AZ_0597	C
ko-AZ_0598	B
ko-AZ_0599	C
ko-AZ_0600	C
ko-AZ_0601	B
ko-AZ_0602	C
ko-AZ_0603	C
ko-AZ_0604	B
ko-AZ_0605	B
ko-AZ_0606	C
ko-AZ_0607	C
ko-AZ_0608	D
ko-AZ_0609	D
ko-AZ_0610	C
ko-AZ_0611	C
ko-AZ_0612	D
ko-AZ_0613	C
ko-AZ_0614	C
ko-AZ_0615	D
ko-AZ_0616	C
ko-KP_0508	A
ko-KP_0509	A
ko-KP_0510	A
ko-KP_0511	A
ko-KP_0512	A
ko-KP_0513	A
ko-KP_0514	A
ko-KP_0515	A
ko-KP_0516	A
ko-KP_0517	A
ko-KP_0518	A
ko-KP_0519	A
ko-KP_0520	A
ko-KP_0521	A
ko-KP_0522	A
ko-KP_0523	A
ko-KP_0524	A
ko-KP_0525	A
ko-KP_0526	A
ko-KP_0527	A
ko-KP_0528	A
ko-KP_0529	A
ko-KP_0530	A
ko-KP_0531	A
ko-KP_0532	A
ko-KP_0533	A
ko-KP_0534	A
ko-KP_0535	A
ko-KP_0536	A
ko-KP_0537	A
ko-KP_0538	A
ko-KP_0539	A
ko-KP_0540	A
ko-KP_0541	A
ko-KP_0542	A
ko-KP_0543	A
ko-KP_0544	A
ko-KP_0545	A
ko-KP_0546	A
ko-KP_0547	A
ko-KP_0548	A
ko-KP_0549	A
ko-KP_0550	A
ko-KP_0551	A
ko-KP_0552	A
ko-KP_0553	A
ko-KP_0554	A
ko-KP_0555	A
ko-KP_0556	A
ko-KP_0557	A
ko-KP_0558	A
ko-KP_0559	A
ko-KP_0560	A
ko-KP_0561	A
ko-KP_0562	A
ko-KP_0563	A
ko-GB_0558	A
ko-GB_0559	B
ko-GB_0560	B
ko-GB_0561	B
ko-KR_0586	C
ko-DZ_0578	D
ko-DZ_0579	D
ko-DZ_0580	D
ko-DZ_0581	D
ko-DZ_0582	D
ko-DZ_0583	D
ko-DZ_0584	D
ko-DZ_0585	D
ko-DZ_0586	D
ko-DZ_0587	D
ko-CN_0596	C
ko-ID_0459	D
ko-ID_0460	A
ko-ES_0523	A
ko-ES_0524	A
ko-ES_0525	A
ko-ES_0526	A
ko-ES_0527	A
ko-ES_0528	A
ko-ES_0529	A
ko-ES_0530	A
ko-ES_0531	A
ko-ES_0532	A
ko-IR_0573	D
ko-IR_0574	D
ko-IR_0575	D
ko-IR_0576	D
ko-IR_0577	D
ko-IR_0578	D
ko-IR_0579	D
ko-IR_0580	D
ko-IR_0581	D
ko-IR_0582	D
ko-MX_0597	A
ko-MX_0598	B
ko-IN_0570	A
ko-IN_0571	A
ko-IN_0572	A
ko-IN_0573	A
ko-GR_0536	D
ko-GR_0537	D
ko-GR_0538	D
ko-GR_0539	D
ko-GR_0540	D
ko-GR_0541	D
ko-GR_0542	D
ko-GR_0543	D
ko-GR_0544	D
ko-GR_0545	D
ko-ET_0500	C
ko-ET_0501	C
ko-ET_0502	D
ko-ET_0503	B
ko-ET_0504	C
ko-ET_0505	C
ko-ET_0506	B
ko-ET_0507	C
ko-ET_0508	C
ko-ET_0509	B
ko-ET_0510	A
ko-ET_0511	A
ko-ET_0512	A
ko-ET_0513	A
ko-ET_0514	A
ko-ET_0515	A
ko-ET_0516	A
ko-ET_0517	A
ko-ET_0518	A
ko-ET_0519	A
ko-NG_0630	B
ko-NG_0631	C
ko-NG_0632	B
ko-NG_0633	C
ko-NG_0634	B
ko-NG_0635	C
ko-NG_0636	B
ko-NG_0637	A
ko-NG_0638	B
ko-NG_0639	B
ko-AZ_0617	B
ko-AZ_0618	C
ko-AZ_0619	B
ko-AZ_0620	C
ko-AZ_0621	B
ko-AZ_0622	C
ko-AZ_0623	B
ko-AZ_0624	A
ko-AZ_0625	B
ko-AZ_0626	B
ko-AZ_0627	D
ko-AZ_0628	D
ko-AZ_0629	D
ko-AZ_0630	D
ko-AZ_0631	D
ko-AZ_0632	D
ko-AZ_0633	D
ko-AZ_0634	D
ko-AZ_0635	D
ko-AZ_0636	D
ko-ID_0461	D
ko-ID_0462	C
ko-GB_0562	B
ko-KR_0587	C
ko-KR_0588	B
ko-KR_0589	B
ko-DZ_0588	D
ko-DZ_0589	D
ko-DZ_0590	C
ko-DZ_0591	D
ko-DZ_0592	D
ko-DZ_0593	C
ko-DZ_0594	D
ko-DZ_0595	C
ko-DZ_0596	D
ko-DZ_0597	C
ko-CN_0597	B
ko-CN_0598	B
ko-CN_0599	A
ko-CN_0600	B
ko-CN_0601	A
ko-CN_0602	B
ko-CN_0603	C
ko-CN_0604	B
ko-CN_0605	C
ko-CN_0606	B
ko-CN_0607	C
ko-CN_0608	B
ko-CN_0609	C
ko-CN_0610	B
ko-CN_0611	C
ko-CN_0612	B
ko-CN_0613	A
ko-CN_0614	B
ko-CN_0615	B
ko-CN_0616	C
ko-CN_0617	B
ko-MX_0599	A
ko-MX_0600	A
ko-MX_0601	B
ko-MX_0602	A
ko-MX_0603	B
ko-MX_0604	A
ko-MX_0605	B
ko-MX_0606	A
ko-MX_0607	B
ko-MX_0608	B
ko-MX_0609	A
ko-MX_0610	B
ko-MX_0611	B
ko-MX_0612	C
ko-MX_0613	B
ko-IN_0574	B
ko-GR_0546	A
ko-GR_0547	A
ko-GR_0548	A
ko-ET_0520	A
ko-ET_0521	A
ko-ET_0522	B
ko-ET_0523	A
ko-ET_0524	B
ko-ET_0525	B
ko-ET_0526	A
ko-ET_0527	A
ko-ET_0528	B
ko-ET_0529	A
ko-ET_0530	B
ko-ET_0531	B
ko-NG_0640	D
ko-NG_0641	D
ko-NG_0642	C
ko-NG_0643	D
ko-NG_0644	D
ko-NG_0645	C
ko-NG_0646	D
ko-NG_0647	C
ko-NG_0648	D
ko-NG_0649	C
ko-NG_0650	A
ko-NG_0651	A
ko-NG_0652	A
ko-NG_0653	B
ko-NG_0654	A
ko-NG_0655	A
ko-NG_0656	B
ko-NG_0657	A
ko-NG_0658	B
ko-NG_0659	B
ko-AZ_0637	C
ko-AZ_0638	B
ko-AZ_0639	C
ko-AZ_0640	B
ko-AZ_0641	C
ko-AZ_0642	B
ko-AZ_0643	C
ko-AZ_0644	B
ko-AZ_0645	C
ko-AZ_0646	B
ko-AZ_0647	A
ko-AZ_0648	B
ko-AZ_0649	B
ko-AZ_0650	C
ko-AZ_0651	B
ko-KP_0564	A
ko-KP_0565	A
ko-KP_0566	A
ko-KP_0567	A
ko-KP_0568	A
ko-KP_0569	A
ko-GB_0563	C
ko-US_0596	B
ko-US_0597	C
ko-US_0598	C
ko-US_0599	B
ko-US_0600	C
ko-US_0601	C
ko-KR_0590	C
ko-DZ_0598	C
ko-DZ_0599	B
ko-DZ_0600	C
ko-DZ_0601	C
ko-DZ_0602	D
ko-DZ_0603	C
ko-CN_0618	D
ko-CN_0619	D
ko-CN_0620	D
ko-CN_0621	D
ko-CN_0622	D
ko-CN_0623	D
ko-ID_0463	D
ko-ID_0464	D
ko-ID_0465	D
ko-ES_0533	B
ko-ES_0534	B
ko-ES_0535	C
ko-ES_0536	B
ko-ES_0537	C
ko-ES_0538	C
ko-IR_0583	B
ko-IR_0584	B
ko-IR_0585	C
ko-IR_0586	B
ko-IR_0587	C
ko-IR_0588	C
ko-MX_0614	B
ko-MX_0615	B
ko-MX_0616	B
ko-IN_0575	B
ko-GR_0549	D
ko-ET_0532	B
ko-ET_0533	B
ko-ET_0534	C
ko-ET_0535	B
ko-ET_0536	C
ko-ET_0537	C
ko-NG_0660	C
ko-NG_0661	B
ko-NG_0662	C
ko-AZ_0652	B
ko-AZ_0653	B
ko-AZ_0654	C
ko-AZ_0655	B
ko-AZ_0656	C
ko-AZ_0657	C
ko-KP_0570	C
ko-KP_0571	D
ko-KP_0572	C
ko-KP_0573	D
ko-KP_0574	C
ko-KP_0575	B
ko-KP_0576	C
ko-KP_0577	C
ko-KP_0578	D
ko-KP_0579	C
ko-ID_0466	C
ko-ID_0467	C
ko-GB_0564	C
ko-GB_0565	B
ko-GB_0566	B
ko-US_0602	B
ko-US_0603	B
ko-US_0604	A
ko-KR_0591	A
ko-KR_0592	A
ko-KR_0593	A
ko-DZ_0604	B
ko-DZ_0605	B
ko-DZ_0606	A
ko-CN_0624	C
ko-ID_0468	C
ko-ID_0469	B
ko-ID_0470	B
ko-ES_0539	D
ko-ES_0540	D
ko-ES_0541	D
ko-ES_0542	D
ko-ES_0543	D
ko-ES_0544	D
ko-MX_0617	C
ko-MX_0618	B
ko-MX_0619	B
ko-IN_0576	C
ko-IN_0577	C
ko-IN_0578	C
ko-IN_0579	B
ko-IN_0580	B
ko-IN_0581	A
ko-ET_0538	C
ko-ET_0539	C
ko-ET_0540	C
ko-ET_0541	C
ko-ET_0542	C
ko-ET_0543	C
ko-NG_0663	C
ko-NG_0664	C
ko-NG_0665	B
ko-NG_0666	C
ko-NG_0667	B
ko-NG_0668	B
ko-AZ_0658	B
ko-AZ_0659	C
ko-AZ_0660	B
ko-AZ_0661	B
ko-AZ_0662	B
ko-AZ_0663	A
ko-AZ_0664	A
ko-AZ_0665	B
ko-AZ_0666	B
ko-AZ_0667	A
ko-KP_0580	B
ko-KP_0581	B
ko-KP_0582	A
ko-GB_0567	D
ko-GB_0568	D
ko-GB_0569	D
ko-GB_0570	D
ko-GB_0571	D
ko-GB_0572	D
ko-GB_0573	D
ko-GB_0574	D
ko-GB_0575	D
ko-GB_0576	D
ko-US_0605	A
ko-US_0606	B
ko-US_0607	A
ko-US_0608	B
ko-US_0609	A
ko-US_0610	B
ko-US_0611	B
ko-US_0612	A
ko-US_0613	B
ko-US_0614	B
ko-KR_0594	C
ko-KR_0595	B
ko-KR_0596	C
ko-KR_0597	B
ko-DZ_0607	A
ko-CN_0625	B
ko-CN_0626	C
ko-CN_0627	C
ko-CN_0628	B
ko-ID_0471	D
ko-ID_0472	D
ko-ID_0473	D
ko-ID_0474	D
ko-ID_0475	D
ko-ID_0476	D
ko-ID_0477	D
ko-ID_0478	D
ko-ID_0479	D
ko-ID_0480	D
ko-IR_0589	B
ko-IR_0590	C
ko-IR_0591	B
ko-IR_0592	B
ko-IR_0593	C
ko-IR_0594	B
ko-IR_0595	B
ko-IR_0596	C
ko-IR_0597	C
ko-IR_0598	B
ko-IR_0599	B
ko-IR_0600	A
ko-IR_0601	A
ko-IR_0602	B
ko-IR_0603	B
ko-IR_0604	A
ko-IR_0605	B
ko-IR_0606	B
ko-IR_0607	A
ko-IR_0608	B
ko-MX_0620	B
ko-MX_0621	C
ko-MX_0622	B
ko-MX_0623	B
ko-MX_0624	C
ko-MX_0625	B
ko-MX_0626	B
ko-MX_0627	C
ko-MX_0628	C
ko-MX_0629	B
ko-MX_0630	B
ko-MX_0631	A
ko-MX_0632	A
ko-MX_0633	B
ko-MX_0634	B
ko-MX_0635	A
ko-MX_0636	B
ko-MX_0637	B
ko-MX_0638	A
ko-MX_0639	B
ko-IN_0582	D
ko-GR_0550	A
ko-GR_0551	B
ko-GR_0552	B
ko-GR_0553	B
ko-ET_0544	D
ko-ET_0545	D
ko-ET_0546	D
ko-ET_0547	D
ko-ET_0548	D
ko-ET_0549	D
ko-ET_0550	D
ko-ET_0551	D
ko-ET_0552	D
ko-ET_0553	D
ko-ET_0554	D
ko-ET_0555	D
ko-ET_0556	D
ko-ET_0557	D
ko-ET_0558	D
ko-ET_0559	D
ko-ET_0560	D
ko-ET_0561	D
ko-ET_0562	D
ko-ET_0563	D
ko-AZ_0668	B
ko-AZ_0669	C
ko-AZ_0670	B
ko-AZ_0671	B
ko-AZ_0672	C
ko-AZ_0673	B
ko-AZ_0674	B
ko-AZ_0675	C
ko-AZ_0676	C
ko-AZ_0677	B
ko-AZ_0678	B
ko-AZ_0679	A
ko-AZ_0680	A
ko-AZ_0681	B
ko-AZ_0682	B
ko-AZ_0683	A
ko-AZ_0684	B
ko-AZ_0685	B
ko-AZ_0686	A
ko-AZ_0687	B
ko-KP_0583	B
ko-KP_0584	C
ko-KP_0585	B
ko-KP_0586	B
ko-KP_0587	C
ko-KP_0588	B
ko-KP_0589	B
ko-KP_0590	C
ko-KP_0591	C
ko-KP_0592	B
ko-KP_0593	B
ko-KP_0594	A
ko-KP_0595	A
ko-KP_0596	B
ko-KP_0597	B
ko-KP_0598	A
ko-KP_0599	B
ko-KP_0600	B
ko-KP_0601	A
ko-KP_0602	B
ko-ID_0481	C
ko-ID_0482	C
ko-ID_0483	B
ko-ID_0484	B
ko-ID_0485	D
ko-ID_0486	C
ko-ID_0487	C
ko-ID_0488	C
ko-ID_0489	C
ko-ID_0490	B
ko-ID_0491	C
ko-ID_0492	B
ko-ID_0493	B
ko-ID_0494	B
ko-ID_0495	B
ko-ID_0496	A
ko-ID_0497	C
ko-ID_0498	C
ko-ID_0499	B
ko-ID_0500	B
ko-GB_0577	D
ko-GB_0578	D
ko-GB_0579	D
ko-GB_0580	D
ko-US_0615	D
ko-US_0616	D
ko-US_0617	D
ko-US_0618	D
ko-KR_0598	B
ko-KR_0599	A
ko-KR_0600	B
ko-KR_0601	B
ko-DZ_0608	D
ko-CN_0629	D
ko-ID_0501	D
ko-ID_0502	D
ko-ID_0503	D
ko-ID_0504	D
ko-ID_0505	D
ko-ID_0506	D
ko-ID_0507	D
ko-ID_0508	D
ko-ID_0509	D
ko-ID_0510	D
ko-ES_0545	D
ko-ES_0546	D
ko-ES_0547	D
ko-ES_0548	D
ko-IR_0609	C
ko-IR_0610	C
ko-IR_0611	C
ko-IR_0612	C
ko-IR_0613	C
ko-IR_0614	C
ko-IR_0615	D
ko-IR_0616	D
ko-IR_0617	D
ko-IR_0618	D
ko-MX_0640	D
ko-MX_0641	D
ko-MX_0642	D
ko-MX_0643	D
ko-IN_0583	A
ko-IN_0584	A
ko-IN_0585	A
ko-IN_0586	A
ko-GR_0554	D
ko-GR_0555	D
ko-GR_0556	D
ko-GR_0557	D
ko-ET_0564	B
ko-ET_0565	B
ko-ET_0566	B
ko-ET_0567	C
ko-ET_0568	C
ko-ET_0569	C
ko-ET_0570	C
ko-ET_0571	C
ko-ET_0572	C
ko-ET_0573	D
ko-AZ_0688	D
ko-AZ_0689	D
ko-AZ_0690	D
ko-AZ_0691	D
ko-AZ_0692	D
ko-AZ_0693	D
ko-AZ_0694	D
ko-AZ_0695	D
ko-AZ_0696	D
ko-AZ_0697	D
ko-KP_0603	A
ko-KP_0604	B
ko-KP_0605	B
ko-KP_0606	B
ko-ID_0511	D
ko-GB_0581	D
ko-GB_0582	C
ko-GB_0583	D
ko-GB_0584	D
ko-GB_0585	C
ko-GB_0586	D
ko-GB_0587	D
ko-GB_0588	C
ko-GB_0589	C
ko-GB_0590	D
ko-GB_0591	C
ko-GB_0592	D
ko-GB_0593	D
ko-GB_0594	C
ko-GB_0595	C
ko-GB_0596	D
ko-GB_0597	C
ko-GB_0598	C
ko-GB_0599	D
ko-GB_0600	C
ko-US_0619	C
ko-US_0620	D
ko-US_0621	D
ko-US_0622	C
ko-US_0623	C
ko-US_0624	D
ko-US_0625	C
ko-US_0626	C
ko-US_0627	D
ko-US_0628	C
ko-KR_0602	D
ko-KR_0603	C
ko-KR_0604	D
ko-KR_0605	D
ko-KR_0606	C
ko-KR_0607	D
ko-KR_0608	D
ko-KR_0609	C
ko-KR_0610	C
ko-KR_0611	D
ko-KR_0612	C
ko-KR_0613	D
ko-KR_0614	D
ko-KR_0615	C
ko-KR_0616	C
ko-KR_0617	D
ko-KR_0618	C
ko-KR_0619	C
ko-KR_0620	D
ko-KR_0621	C
ko-DZ_0609	B
ko-DZ_0610	B
ko-DZ_0611	A
ko-DZ_0612	A
ko-DZ_0613	B
ko-DZ_0614	B
ko-DZ_0615	C
ko-DZ_0616	B
ko-DZ_0617	B
ko-DZ_0618	C
ko-DZ_0619	C
ko-DZ_0620	B
ko-DZ_0621	B
ko-DZ_0622	C
ko-DZ_0623	C
ko-DZ_0624	A
ko-DZ_0625	B
ko-DZ_0626	B
ko-DZ_0627	B
ko-DZ_0628	B
ko-DZ_0629	C
ko-DZ_0630	C
ko-DZ_0631	B
ko-DZ_0632	B
ko-DZ_0633	C
ko-DZ_0634	C
ko-DZ_0635	B
ko-DZ_0636	B
ko-DZ_0637	C
ko-DZ_0638	C
ko-DZ_0639	A
ko-DZ_0640	B
ko-DZ_0641	B
ko-DZ_0642	B
ko-DZ_0643	B
ko-DZ_0644	C
ko-DZ_0645	C
ko-DZ_0646	C
ko-DZ_0647	D
ko-DZ_0648	D
ko-DZ_0649	B
ko-DZ_0650	C
ko-DZ_0651	C
ko-DZ_0652	C
ko-DZ_0653	C
ko-DZ_0654	D
ko-DZ_0655	B
ko-DZ_0656	C
ko-DZ_0657	C
ko-DZ_0658	C
ko-DZ_0659	C
ko-DZ_0660	D
ko-DZ_0661	B
ko-DZ_0662	B
ko-DZ_0663	C
ko-DZ_0664	C
ko-CN_0630	B
ko-CN_0631	C
ko-CN_0632	C
ko-CN_0633	C
ko-CN_0634	B
ko-CN_0635	B
ko-CN_0636	B
ko-CN_0637	C
ko-CN_0638	C
ko-CN_0639	C
ko-CN_0640	C
ko-CN_0641	C
ko-CN_0642	C
ko-CN_0643	D
ko-CN_0644	D
ko-CN_0645	D
ko-CN_0646	C
ko-CN_0647	C
ko-CN_0648	C
ko-CN_0649	D
ko-ID_0512	D
ko-ID_0513	D
ko-ID_0514	D
ko-ID_0515	D
ko-ID_0516	D
ko-ID_0517	D
ko-ID_0518	D
ko-ID_0519	D
ko-ID_0520	D
ko-ID_0521	D
ko-ES_0549	A
ko-ES_0550	A
ko-ES_0551	A
ko-ES_0552	A
ko-ES_0553	A
ko-ES_0554	A
ko-ES_0555	A
ko-ES_0556	A
ko-ES_0557	A
ko-ES_0558	A
ko-ES_0559	A
ko-ES_0560	A
ko-ES_0561	A
ko-ES_0562	A
ko-ES_0563	A
ko-ES_0564	A
ko-ES_0565	A
ko-ES_0566	A
ko-ES_0567	A
ko-ES_0568	A
ko-ES_0569	A
ko-ES_0570	A
ko-ES_0571	A
ko-ES_0572	A
ko-ES_0573	A
ko-ES_0574	A
ko-ES_0575	A
ko-ES_0576	A
ko-ES_0577	A
ko-ES_0578	A
ko-ES_0579	A
ko-ES_0580	A
ko-ES_0581	A
ko-ES_0582	A
ko-ES_0583	A
ko-ES_0584	A
ko-ES_0585	A
ko-ES_0586	A
ko-ES_0587	A
ko-ES_0588	A
ko-ES_0589	A
ko-ES_0590	A
ko-ES_0591	A
ko-ES_0592	A
ko-ES_0593	A
ko-ES_0594	A
ko-ES_0595	A
ko-ES_0596	A
ko-ES_0597	A
ko-ES_0598	A
ko-ES_0599	A
ko-ES_0600	A
ko-ES_0601	A
ko-ES_0602	A
ko-ES_0603	A
ko-ES_0604	A
ko-IR_0619	B
ko-IR_0620	C
ko-IR_0621	C
ko-IR_0622	C
ko-IR_0623	B
ko-IR_0624	B
ko-IR_0625	B
ko-IR_0626	C
ko-IR_0627	C
ko-IR_0628	C
ko-IR_0629	C
ko-IR_0630	C
ko-IR_0631	C
ko-IR_0632	D
ko-IR_0633	D
ko-IR_0634	D
ko-IR_0635	C
ko-IR_0636	C
ko-IR_0637	C
ko-IR_0638	D
ko-MX_0644	A
ko-MX_0645	A
ko-MX_0646	A
ko-MX_0647	A
ko-MX_0648	A
ko-MX_0649	A
ko-MX_0650	A
ko-MX_0651	A
ko-MX_0652	A
ko-MX_0653	A
ko-MX_0654	A
ko-MX_0655	A
ko-MX_0656	A
ko-MX_0657	A
ko-MX_0658	A
ko-MX_0659	A
ko-MX_0660	A
ko-MX_0661	A
ko-MX_0662	A
ko-MX_0663	A
ko-MX_0664	A
ko-MX_0665	A
ko-MX_0666	A
ko-MX_0667	A
ko-MX_0668	A
ko-MX_0669	A
ko-MX_0670	A
ko-MX_0671	A
ko-MX_0672	A
ko-MX_0673	A
ko-MX_0674	A
ko-MX_0675	A
ko-MX_0676	A
ko-MX_0677	A
ko-MX_0678	A
ko-IN_0587	D
ko-IN_0588	D
ko-IN_0589	D
ko-IN_0590	D
ko-IN_0591	D
ko-IN_0592	D
ko-IN_0593	D
ko-IN_0594	D
ko-IN_0595	D
ko-IN_0596	D
ko-IN_0597	D
ko-IN_0598	D
ko-IN_0599	D
ko-IN_0600	D
ko-IN_0601	D
ko-IN_0602	D
ko-IN_0603	D
ko-IN_0604	D
ko-IN_0605	D
ko-IN_0606	D
ko-IN_0607	D
ko-IN_0608	D
ko-IN_0609	D
ko-IN_0610	D
ko-IN_0611	D
ko-IN_0612	D
ko-IN_0613	D
ko-IN_0614	D
ko-IN_0615	D
ko-IN_0616	D
ko-IN_0617	D
ko-IN_0618	D
ko-IN_0619	D
ko-IN_0620	D
ko-IN_0621	D
ko-IN_0622	D
ko-IN_0623	D
ko-IN_0624	D
ko-IN_0625	D
ko-IN_0626	D
ko-IN_0627	D
ko-IN_0628	D
ko-IN_0629	D
ko-IN_0630	D
ko-IN_0631	D
ko-IN_0632	D
ko-IN_0633	D
ko-IN_0634	D
ko-IN_0635	D
ko-IN_0636	D
ko-IN_0637	D
ko-IN_0638	D
ko-IN_0639	D
ko-IN_0640	D
ko-IN_0641	D
ko-IN_0642	D
ko-IN_0643	B
ko-IN_0644	B
ko-IN_0645	A
ko-IN_0646	A
ko-IN_0647	A
ko-IN_0648	B
ko-IN_0649	C
ko-IN_0650	B
ko-IN_0651	B
ko-IN_0652	B
ko-IN_0653	C
ko-IN_0654	B
ko-IN_0655	B
ko-IN_0656	B
ko-IN_0657	C
ko-IN_0658	A
ko-IN_0659	A
ko-IN_0660	B
ko-IN_0661	A
ko-IN_0662	B
ko-IN_0663	B
ko-IN_0664	C
ko-IN_0665	B
ko-IN_0666	B
ko-IN_0667	B
ko-IN_0668	C
ko-IN_0669	B
ko-IN_0670	B
ko-IN_0671	B
ko-IN_0672	C
ko-IN_0673	A
ko-IN_0674	A
ko-IN_0675	B
ko-IN_0676	A
ko-IN_0677	B
ko-IN_0678	B
ko-IN_0679	C
ko-IN_0680	C
ko-IN_0681	C
ko-IN_0682	D
ko-IN_0683	B
ko-IN_0684	B
ko-IN_0685	C
ko-IN_0686	B
ko-IN_0687	C
ko-IN_0688	C
ko-IN_0689	B
ko-IN_0690	B
ko-IN_0691	C
ko-IN_0692	B
ko-IN_0693	C
ko-IN_0694	C
ko-IN_0695	A
ko-IN_0696	B
ko-IN_0697	B
ko-IN_0698	B
ko-IN_0699	A
ko-IN_0700	A
ko-IN_0701	A
ko-IN_0702	A
ko-IN_0703	A
ko-IN_0704	A
ko-IN_0705	A
ko-IN_0706	A
ko-IN_0707	A
ko-IN_0708	A
ko-IN_0709	A
ko-IN_0710	A
ko-IN_0711	A
ko-IN_0712	A
ko-IN_0713	A
ko-IN_0714	A
ko-IN_0715	A
ko-IN_0716	A
ko-IN_0717	A
ko-IN_0718	A
ko-IN_0719	A
ko-IN_0720	A
ko-IN_0721	A
ko-IN_0722	A
ko-IN_0723	A
ko-IN_0724	A
ko-IN_0725	A
ko-IN_0726	A
ko-IN_0727	A
ko-IN_0728	A
ko-IN_0729	A
ko-IN_0730	A
ko-IN_0731	A
ko-IN_0732	A
ko-IN_0733	A
ko-IN_0734	A
ko-IN_0735	A
ko-IN_0736	A
ko-IN_0737	A
ko-IN_0738	A
ko-IN_0739	A
ko-IN_0740	A
ko-IN_0741	A
ko-IN_0742	A
ko-IN_0743	A
ko-IN_0744	A
ko-IN_0745	A
ko-IN_0746	A
ko-IN_0747	A
ko-IN_0748	A
ko-IN_0749	A
ko-IN_0750	A
ko-IN_0751	A
ko-IN_0752	A
ko-IN_0753	A
ko-IN_0754	A
ko-GR_0558	A
ko-GR_0559	A
ko-GR_0560	A
ko-GR_0561	A
ko-GR_0562	A
ko-GR_0563	A
ko-GR_0564	A
ko-GR_0565	A
ko-GR_0566	A
ko-GR_0567	A
ko-GR_0568	A
ko-GR_0569	A
ko-GR_0570	A
ko-GR_0571	A
ko-GR_0572	A
ko-GR_0573	A
ko-GR_0574	A
ko-GR_0575	A
ko-GR_0576	A
ko-GR_0577	A
ko-ET_0574	B
ko-ET_0575	C
ko-ET_0576	B
ko-ET_0577	C
ko-ET_0578	B
ko-ET_0579	A
ko-ET_0580	B
ko-ET_0581	B
ko-ET_0582	C
ko-ET_0583	B
ko-ET_0584	C
ko-ET_0585	B
ko-ET_0586	C
ko-ET_0587	C
ko-ET_0588	D
ko-ET_0589	C
ko-ET_0590	B
ko-ET_0591	C
ko-ET_0592	B
ko-ET_0593	C
ko-NG_0669	A
ko-NG_0670	A
ko-NG_0671	A
ko-NG_0672	A
ko-NG_0673	A
ko-NG_0674	A
ko-NG_0675	A
ko-NG_0676	A
ko-NG_0677	A
ko-NG_0678	A
ko-NG_0679	A
ko-NG_0680	A
ko-NG_0681	A
ko-NG_0682	A
ko-NG_0683	A
ko-NG_0684	A
ko-NG_0685	A
ko-NG_0686	A
ko-NG_0687	A
ko-NG_0688	A
ko-NG_0689	A
